[background-preinit] 2020-08-18 12:51:32.069 INFO  >>> org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.4.Final
[main] 2020-08-18 12:51:33.491 INFO  >>> org.apache.catalina.core.StandardService - Starting service Tomcat
[main] 2020-08-18 12:51:33.494 INFO  >>> org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.5
[localhost-startStop-1] 2020-08-18 12:51:33.653 INFO  >>> org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
[localhost-startStop-1] 2020-08-18 12:51:33.656 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring embedded WebApplicationContext
[main] 2020-08-18 12:51:35.038 INFO  >>> springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
[main] 2020-08-18 12:51:35.506 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
[main] 2020-08-18 12:51:35.524 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
[main] 2020-08-18 12:51:35.548 INFO  >>> springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
[main] 2020-08-18 12:51:35.948 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8092"]
[main] 2020-08-18 12:51:35.954 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8092]
[main] 2020-08-18 12:51:35.964 INFO  >>> org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
[main] 2020-08-18 12:51:35.988 INFO  >>> com.zte.common.config.InitDataSource - 正在连接数据库。。。
[main] 2020-08-18 12:51:36.299 INFO  >>> com.zte.common.config.InitDataSource - 连接数据库完成
[main] 2020-08-18 12:51:36.342 INFO  >>> com.zte.common.config.InitRedis - redis连接成功
[main] 2020-08-18 12:51:36.343 INFO  >>> com.zte.Application - Started Application in 4.953 seconds (JVM running for 6.124)
[http-nio-8092-exec-1] 2020-08-18 12:51:38.328 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring FrameworkServlet 'dispatcherServlet'
[http-nio-8092-exec-1] 2020-08-18 12:51:38.472 INFO  >>> com.zte.common.utils.SystemUtils - AdminVo [Hash = 1191900353, adminId=1, account=test, password=null, adminName=超级管理员, mobile=654321, createTime=null, updateTime=20200730100412, salt=null, adminType=null, entId=null, serialVersionUID=1]
[main] 2020-08-18 12:52:34.818 INFO  >>> com.zte.Application - Starting Application on 7TAV70GMCNQG825 with PID 3608 (C:\yswwork\svnproject\wenlv\wenlv\target\classes started by Administrator in C:\yswwork\svnproject\wenlv\wenlv)
[main] 2020-08-18 12:52:34.821 INFO  >>> com.zte.Application - The following profiles are active: dev
[background-preinit] 2020-08-18 12:52:35.116 INFO  >>> org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.4.Final
[main] 2020-08-18 12:52:36.664 INFO  >>> org.apache.catalina.core.StandardService - Starting service Tomcat
[main] 2020-08-18 12:52:36.665 INFO  >>> org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.5
[localhost-startStop-1] 2020-08-18 12:52:36.848 INFO  >>> org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
[localhost-startStop-1] 2020-08-18 12:52:36.851 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring embedded WebApplicationContext
[main] 2020-08-18 12:52:38.272 INFO  >>> springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
[main] 2020-08-18 12:52:38.728 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
[main] 2020-08-18 12:52:38.746 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
[main] 2020-08-18 12:52:38.769 INFO  >>> springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
[main] 2020-08-18 12:52:39.201 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8092"]
[main] 2020-08-18 12:52:39.206 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8092]
[main] 2020-08-18 12:52:39.217 INFO  >>> org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
[main] 2020-08-18 12:52:39.245 INFO  >>> com.zte.common.config.InitDataSource - 正在连接数据库。。。
[main] 2020-08-18 12:52:39.553 INFO  >>> com.zte.common.config.InitDataSource - 连接数据库完成
[main] 2020-08-18 12:52:39.606 INFO  >>> com.zte.common.config.InitRedis - redis连接成功
[main] 2020-08-18 12:52:39.606 INFO  >>> com.zte.Application - Started Application in 5.635 seconds (JVM running for 7.441)
[http-nio-8092-exec-1] 2020-08-18 12:52:41.719 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring FrameworkServlet 'dispatcherServlet'
[http-nio-8092-exec-1] 2020-08-18 12:52:41.865 INFO  >>> com.zte.common.utils.SystemUtils - AdminVo [Hash = 164847245, adminId=1, account=test, password=null, adminName=超级管理员, mobile=654321, createTime=null, updateTime=20200730100412, salt=null, adminType=null, entId=null, serialVersionUID=1]
[main] 2020-08-18 12:54:08.637 INFO  >>> com.zte.Application - Starting Application on 7TAV70GMCNQG825 with PID 24172 (C:\yswwork\svnproject\wenlv\wenlv\target\classes started by Administrator in C:\yswwork\svnproject\wenlv\wenlv)
[main] 2020-08-18 12:54:08.641 INFO  >>> com.zte.Application - The following profiles are active: dev
[background-preinit] 2020-08-18 12:54:08.914 INFO  >>> org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.4.Final
[main] 2020-08-18 12:54:10.249 INFO  >>> org.apache.catalina.core.StandardService - Starting service Tomcat
[main] 2020-08-18 12:54:10.250 INFO  >>> org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.5
[localhost-startStop-1] 2020-08-18 12:54:10.432 INFO  >>> org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
[localhost-startStop-1] 2020-08-18 12:54:10.435 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring embedded WebApplicationContext
[main] 2020-08-18 12:54:11.802 INFO  >>> springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
[main] 2020-08-18 12:54:12.276 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
[main] 2020-08-18 12:54:12.294 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
[main] 2020-08-18 12:54:12.322 INFO  >>> springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
[main] 2020-08-18 12:54:12.723 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8092"]
[main] 2020-08-18 12:54:12.731 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8092]
[main] 2020-08-18 12:54:12.740 INFO  >>> org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
[main] 2020-08-18 12:54:12.765 INFO  >>> com.zte.common.config.InitDataSource - 正在连接数据库。。。
[main] 2020-08-18 12:54:13.081 INFO  >>> com.zte.common.config.InitDataSource - 连接数据库完成
[main] 2020-08-18 12:54:13.123 INFO  >>> com.zte.common.config.InitRedis - redis连接成功
[main] 2020-08-18 12:54:13.124 INFO  >>> com.zte.Application - Started Application in 4.819 seconds (JVM running for 5.995)
[main] 2020-08-18 12:56:29.035 INFO  >>> com.zte.Application - Starting Application on 7TAV70GMCNQG825 with PID 20420 (C:\yswwork\svnproject\wenlv\wenlv\target\classes started by Administrator in C:\yswwork\svnproject\wenlv\wenlv)
[main] 2020-08-18 12:56:29.042 INFO  >>> com.zte.Application - The following profiles are active: dev
[background-preinit] 2020-08-18 12:56:29.273 INFO  >>> org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.4.Final
[main] 2020-08-18 12:56:30.862 INFO  >>> org.apache.catalina.core.StandardService - Starting service Tomcat
[main] 2020-08-18 12:56:30.864 INFO  >>> org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.5
[localhost-startStop-1] 2020-08-18 12:56:31.096 INFO  >>> org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
[localhost-startStop-1] 2020-08-18 12:56:31.101 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring embedded WebApplicationContext
[main] 2020-08-18 12:56:33.082 INFO  >>> springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
[main] 2020-08-18 12:56:33.710 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
[main] 2020-08-18 12:56:33.737 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
[main] 2020-08-18 12:56:33.774 INFO  >>> springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
[main] 2020-08-18 12:56:34.241 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8092"]
[main] 2020-08-18 12:56:34.252 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8092]
[main] 2020-08-18 12:56:34.266 INFO  >>> org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
[main] 2020-08-18 12:56:34.295 INFO  >>> com.zte.common.config.InitDataSource - 正在连接数据库。。。
[main] 2020-08-18 12:56:34.610 INFO  >>> com.zte.common.config.InitDataSource - 连接数据库完成
[main] 2020-08-18 12:56:34.663 INFO  >>> com.zte.common.config.InitRedis - redis连接成功
[main] 2020-08-18 12:56:34.666 INFO  >>> com.zte.Application - Started Application in 5.998 seconds (JVM running for 7.914)
[http-nio-8092-exec-1] 2020-08-18 12:56:38.295 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring FrameworkServlet 'dispatcherServlet'
[http-nio-8092-exec-1] 2020-08-18 12:56:38.500 INFO  >>> com.zte.common.utils.SystemUtils - AdminVo [Hash = 114560543, adminId=1, account=test, password=null, adminName=超级管理员, mobile=654321, createTime=null, updateTime=20200730100412, salt=null, adminType=null, entId=null, serialVersionUID=1]
[main] 2020-08-18 12:58:37.980 INFO  >>> com.zte.Application - Starting Application on 7TAV70GMCNQG825 with PID 23716 (C:\yswwork\svnproject\wenlv\wenlv\target\classes started by Administrator in C:\yswwork\svnproject\wenlv\wenlv)
[main] 2020-08-18 12:58:37.985 INFO  >>> com.zte.Application - The following profiles are active: dev
[background-preinit] 2020-08-18 12:58:38.222 INFO  >>> org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.4.Final
[main] 2020-08-18 12:58:39.907 INFO  >>> org.apache.catalina.core.StandardService - Starting service Tomcat
[main] 2020-08-18 12:58:39.909 INFO  >>> org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.5
[localhost-startStop-1] 2020-08-18 12:58:40.128 INFO  >>> org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
[localhost-startStop-1] 2020-08-18 12:58:40.131 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring embedded WebApplicationContext
[main] 2020-08-18 12:58:42.011 INFO  >>> springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
[main] 2020-08-18 12:58:42.632 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
[main] 2020-08-18 12:58:42.657 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
[main] 2020-08-18 12:58:42.690 INFO  >>> springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
[main] 2020-08-18 12:58:43.184 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8092"]
[main] 2020-08-18 12:58:43.193 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8092]
[main] 2020-08-18 12:58:43.209 INFO  >>> org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
[main] 2020-08-18 12:58:43.242 INFO  >>> com.zte.common.config.InitDataSource - 正在连接数据库。。。
[main] 2020-08-18 12:58:43.626 INFO  >>> com.zte.common.config.InitDataSource - 连接数据库完成
[main] 2020-08-18 12:58:43.674 INFO  >>> com.zte.common.config.InitRedis - redis连接成功
[main] 2020-08-18 12:58:43.675 INFO  >>> com.zte.Application - Started Application in 5.986 seconds (JVM running for 7.716)
[http-nio-8092-exec-2] 2020-08-18 12:58:45.435 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring FrameworkServlet 'dispatcherServlet'
[http-nio-8092-exec-2] 2020-08-18 12:58:45.649 INFO  >>> com.zte.common.utils.SystemUtils - AdminVo [Hash = 1705442148, adminId=1, account=test, password=null, adminName=超级管理员, mobile=654321, createTime=null, updateTime=20200730100412, salt=null, adminType=null, entId=null, serialVersionUID=1]
[http-nio-8092-exec-5] 2020-08-18 13:01:31.910 INFO  >>> com.zte.common.utils.SystemUtils - AdminVo [Hash = 811688116, adminId=1, account=test, password=null, adminName=超级管理员, mobile=654321, createTime=null, updateTime=20200730100412, salt=null, adminType=null, entId=null, serialVersionUID=1]
[main] 2020-08-18 14:01:26.202 INFO  >>> com.zte.Application - Starting Application on 7TAV70GMCNQG825 with PID 11132 (C:\yswwork\svnproject\wenlv\wenlv\target\classes started by Administrator in C:\yswwork\svnproject\wenlv\wenlv)
[main] 2020-08-18 14:01:26.210 INFO  >>> com.zte.Application - The following profiles are active: dev
[background-preinit] 2020-08-18 14:01:26.477 INFO  >>> org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.4.Final
[main] 2020-08-18 14:01:28.144 INFO  >>> org.apache.catalina.core.StandardService - Starting service Tomcat
[main] 2020-08-18 14:01:28.147 INFO  >>> org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.5
[localhost-startStop-1] 2020-08-18 14:01:28.374 INFO  >>> org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
[localhost-startStop-1] 2020-08-18 14:01:28.381 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring embedded WebApplicationContext
[main] 2020-08-18 14:01:30.374 INFO  >>> springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
[main] 2020-08-18 14:01:30.995 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
[main] 2020-08-18 14:01:31.020 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
[main] 2020-08-18 14:01:31.067 INFO  >>> springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
[main] 2020-08-18 14:01:31.654 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8092"]
[main] 2020-08-18 14:01:31.670 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8092]
[main] 2020-08-18 14:01:31.697 INFO  >>> org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
[main] 2020-08-18 14:01:31.736 INFO  >>> com.zte.common.config.InitDataSource - 正在连接数据库。。。
[main] 2020-08-18 14:01:32.094 INFO  >>> com.zte.common.config.InitDataSource - 连接数据库完成
[main] 2020-08-18 14:01:32.151 INFO  >>> com.zte.common.config.InitRedis - redis连接成功
[main] 2020-08-18 14:01:32.152 INFO  >>> com.zte.Application - Started Application in 6.327 seconds (JVM running for 8.041)
[http-nio-8092-exec-2] 2020-08-18 14:01:36.032 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring FrameworkServlet 'dispatcherServlet'
[http-nio-8092-exec-2] 2020-08-18 14:01:36.603 INFO  >>> com.zte.common.utils.SystemUtils - AdminVo [Hash = 381610759, adminId=1, account=test, password=null, adminName=超级管理员, mobile=654321, createTime=null, updateTime=20200730100412, salt=null, adminType=null, entId=null, serialVersionUID=1]
[main] 2020-08-18 14:06:10.624 INFO  >>> com.zte.Application - Starting Application on 7TAV70GMCNQG825 with PID 24568 (C:\yswwork\svnproject\wenlv\wenlv\target\classes started by Administrator in C:\yswwork\svnproject\wenlv\wenlv)
[main] 2020-08-18 14:06:10.627 INFO  >>> com.zte.Application - The following profiles are active: dev
[background-preinit] 2020-08-18 14:06:10.901 INFO  >>> org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.4.Final
[main] 2020-08-18 14:06:12.526 INFO  >>> org.apache.catalina.core.StandardService - Starting service Tomcat
[main] 2020-08-18 14:06:12.528 INFO  >>> org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.5
[localhost-startStop-1] 2020-08-18 14:06:12.692 INFO  >>> org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
[localhost-startStop-1] 2020-08-18 14:06:12.695 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring embedded WebApplicationContext
[main] 2020-08-18 14:06:14.215 INFO  >>> springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
[main] 2020-08-18 14:06:14.676 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
[main] 2020-08-18 14:06:14.701 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
[main] 2020-08-18 14:06:14.727 INFO  >>> springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
[main] 2020-08-18 14:06:15.148 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8092"]
[main] 2020-08-18 14:06:15.154 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8092]
[main] 2020-08-18 14:06:15.163 INFO  >>> org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
[main] 2020-08-18 14:06:15.188 INFO  >>> com.zte.common.config.InitDataSource - 正在连接数据库。。。
[main] 2020-08-18 14:06:15.494 INFO  >>> com.zte.common.config.InitDataSource - 连接数据库完成
[main] 2020-08-18 14:06:15.537 INFO  >>> com.zte.common.config.InitRedis - redis连接成功
[main] 2020-08-18 14:06:15.539 INFO  >>> com.zte.Application - Started Application in 5.227 seconds (JVM running for 6.485)
[http-nio-8092-exec-2] 2020-08-18 14:07:14.764 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring FrameworkServlet 'dispatcherServlet'
[http-nio-8092-exec-8] 2020-08-18 14:07:42.250 INFO  >>> com.zte.common.utils.SystemUtils - AdminVo [Hash = 203798005, adminId=1, account=test, password=null, adminName=超级管理员, mobile=654321, createTime=null, updateTime=20200730100412, salt=null, adminType=null, entId=null, serialVersionUID=1]
[main] 2020-08-18 14:08:31.604 INFO  >>> com.zte.Application - Starting Application on 7TAV70GMCNQG825 with PID 26012 (C:\yswwork\svnproject\wenlv\wenlv\target\classes started by Administrator in C:\yswwork\svnproject\wenlv\wenlv)
[main] 2020-08-18 14:08:31.607 INFO  >>> com.zte.Application - The following profiles are active: dev
[background-preinit] 2020-08-18 14:08:31.985 INFO  >>> org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.4.Final
[main] 2020-08-18 14:08:33.447 INFO  >>> org.apache.catalina.core.StandardService - Starting service Tomcat
[main] 2020-08-18 14:08:33.448 INFO  >>> org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.5
[localhost-startStop-1] 2020-08-18 14:08:33.617 INFO  >>> org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
[localhost-startStop-1] 2020-08-18 14:08:33.620 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring embedded WebApplicationContext
[main] 2020-08-18 14:08:35.026 INFO  >>> springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
[main] 2020-08-18 14:08:35.510 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
[main] 2020-08-18 14:08:35.527 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
[main] 2020-08-18 14:08:35.554 INFO  >>> springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
[main] 2020-08-18 14:08:35.953 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8092"]
[main] 2020-08-18 14:08:35.959 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler [http-nio-8092]
[main] 2020-08-18 14:08:35.969 INFO  >>> org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
[main] 2020-08-18 14:08:35.994 INFO  >>> com.zte.common.config.InitDataSource - 正在连接数据库。。。
[main] 2020-08-18 14:08:36.334 INFO  >>> com.zte.common.config.InitDataSource - 连接数据库完成
[main] 2020-08-18 14:08:36.380 INFO  >>> com.zte.common.config.InitRedis - redis连接成功
[main] 2020-08-18 14:08:36.381 INFO  >>> com.zte.Application - Started Application in 5.142 seconds (JVM running for 6.39)
[http-nio-8092-exec-2] 2020-08-18 14:08:44.248 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring FrameworkServlet 'dispatcherServlet'
[http-nio-8092-exec-2] 2020-08-18 14:08:44.399 INFO  >>> com.zte.common.utils.SystemUtils - AdminVo [Hash = 1808054888, adminId=1, account=test, password=null, adminName=超级管理员, mobile=654321, createTime=null, updateTime=20200730100412, salt=null, adminType=null, entId=null, serialVersionUID=1]
[main] 2020-08-18 14:09:28.943 INFO  >>> com.zte.Application - Starting Application on 7TAV70GMCNQG825 with PID 17740 (C:\yswwork\svnproject\wenlv\wenlv\target\classes started by Administrator in C:\yswwork\svnproject\wenlv\wenlv)
[main] 2020-08-18 14:09:28.946 INFO  >>> com.zte.Application - The following profiles are active: dev
[background-preinit] 2020-08-18 14:09:29.173 INFO  >>> org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.4.Final
[main] 2020-08-18 14:09:30.570 INFO  >>> org.apache.catalina.core.StandardService - Starting service Tomcat
[main] 2020-08-18 14:09:30.571 INFO  >>> org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.5
[localhost-startStop-1] 2020-08-18 14:09:30.735 INFO  >>> org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
[localhost-startStop-1] 2020-08-18 14:09:30.738 INFO  >>> org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/wenlv/rest] - Initializing Spring embedded WebApplicationContext
[main] 2020-08-18 14:09:32.130 INFO  >>> springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
[main] 2020-08-18 14:09:32.603 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
[main] 2020-08-18 14:09:32.621 INFO  >>> springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
[main] 2020-08-18 14:09:32.647 INFO  >>> springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
[main] 2020-08-18 14:09:33.046 INFO  >>> org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8092"]
